Url,Name,Brand,Model,Type,City,Engine,Color,Fuel_Type,Warranty,Dealer_Name,Chassis,Year,Door,Seats,Power,Date
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691544458,Used 2020 Cadillac XT6 Premium Luxury,Cadillac,XT6 Premium Luxury,,"3002 N VICTORY LN, Appleton, WI 54913",3.6L 6-Cylinder Gas Engine,,Gas,,BergstromEnterprise Mercedes Benz,,2020,,,,"04/09/2023, 23:55:33"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=688315501,"Used 2012 Cadillac SRX Performance w/ LPO, Protection Package",Cadillac,"SRX Performance w/ LPO, Protection Package",,,3.6L 6-Cylinder Flexible Fuel Engine,,Fuel,,,,2012,,,,"04/09/2023, 23:55:36"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=688268814,Used 2020 BMW X5 xDrive40i w/ Premium Package,BMW,X5 xDrive40i w/ Premium Package,,"375 Baltimore Boulevard, Westminster, MD 21157",3.0L 6-Cylinder Turbo Gas Engine,,Gas,,Koons Westminster Toyota,,2020,,,,"04/09/2023, 23:55:37"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=688582637,"Used 2017 Ford Transit 150 148"" Low Roof",Ford,"Transit 150 148"" Low Roof",,"784 Soscol Avenue, Napa, CA 94559",3.7L 6-Cylinder Gas Engine,,Gas,,"Greenbergs Quality Motors, Inc.",,2017,,,,"04/09/2023, 23:55:42"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=692380801,Used 2018 Ford Expedition Limited,Ford,Expedition Limited,,,3.5L 6-Cylinder Turbo Gas Engine,,Gas,,Golden Circle Ford Lincoln,,2018,,,,"04/09/2023, 23:55:42"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=689017008,Used 2021 Volkswagen Tiguan SE,Volkswagen,Tiguan SE,,"13651 Statesville Road, Huntersville, NC 28078",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,Keffer Volkswagen North Charlotte,,2021,,,,"04/09/2023, 23:55:42"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691278355,Used 2011 GMC Terrain SLE w/ Convenience Package,GMC,Terrain SLE w/ Convenience Package,,"3540 Eden Rd, Georgetown, OH 45121",2.4L 4-Cylinder Gas Engine,,Gas,,Georgetown Auto Sales,,2011,,,,"04/09/2023, 23:55:45"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=690819316,Used 2019 Cadillac XT4 Premium Luxury,Cadillac,XT4 Premium Luxury,,"10945 REIGER RD, Baton Rouge, LA 70809",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,Gerry Lane Cadillac,,2019,,,,"04/09/2023, 23:55:52"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=684834385,Used 2011 Honda Civic GX,Honda,Civic GX,,"625 West Orangethorpe, Placentia, CA 92870",1.8L 4-Cylinder Natural Gas Engine,,Gas,,D & M Auto Sales,,2011,,,,"04/09/2023, 23:55:54"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=656139615,Used 2016 Honda Accord EX,Honda,Accord EX,,"358 Elmwood Ave., Providence, RI 02907",2.4L 4-Cylinder Gas Engine,,Gas,,Elmwood Auto Sales,,2016,,,,"04/09/2023, 23:55:56"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=690396051,Used 2012 Volkswagen Eos Komfort,Volkswagen,Eos Komfort,,"2850 MORSE RD, Columbus, OH 43231",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,Genesis of Columbus OH,,2012,,,,"04/09/2023, 23:55:57"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=643991009,Used 2019 Porsche Macan S,Porsche,Macan S,,"3770 Cherry Avenue, Long Beach, CA 90807",3.0L 6-Cylinder Turbo Gas Engine,,Gas,,Harbor Chevrolet,,2019,,,,"04/09/2023, 23:55:58"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=690926975,Used 2013 Ford F150 FX4,Ford,F150 FX4,,"11752 West Fairview Ave, Boise, ID 83704",5.0L 8-Cylinder Flexible Fuel Engine,,Fuel,,Pacific Motors,,2013,,,,"04/09/2023, 23:55:59"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=688930390,Used 2019 Ford Expedition Max XLT,Ford,Expedition Max XLT,,"1307 East Bridge Street, P.O. Box 190, Redwood Falls, MN 56283",3.5L 6-Cylinder Turbo Gas Engine,,Gas,,Weelborg Ford,,2019,,,,"04/09/2023, 23:56:06"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=690068981,Used 2022 Jaguar F-PACE S,Jaguar,F-PACE S,,"2300 NE 151st St, North Miami, FL 33181",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,Jaguar Land Rover North Dade,,2022,,,,"04/09/2023, 23:56:11"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691871553,Used 2016 Kia Sorento LX,Kia,Sorento LX,,"1601 Silas Creek Pkwy, Winston Salem, NC 27127",3.3L 6-Cylinder Gas Engine,,Gas,,Bob King Hyundai Genesis,,2016,,,,"04/09/2023, 23:56:11"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=682196556,Used 2017 Ford F450 Platinum w/ Platinum Ultimate Package,Ford,F450 Platinum w/ Platinum Ultimate Package,,"5315 BUTTERBRIDGE RD NW, Canal Fulton, OH 44614",6.7L 8-Cylinder Turbo Diesel Engine,,Electric,,R21 Motorsports,,2017,,,,"04/09/2023, 23:56:12"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=689838605,Used 2021 Honda Passport Sport,Honda,Passport Sport,,"5790 UNIVERSITY DR, Huntsville, AL 35816",3.5L 6-Cylinder Gas Engine,,Gas,,Landers McLarty Subaru,,2021,,,,"04/09/2023, 23:56:12"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=690977507,Used 2014 GMC Sierra 1500 SLE w/ Max Trailering Package,GMC,Sierra 1500 SLE w/ Max Trailering Package,,"1800 N Burkhardt Rd, Evansville, IN 47715",5.3L 8-Cylinder Flexible Fuel Engine,,Fuel,,Neuhoff Auto Sales,,2014,,,,"04/09/2023, 23:56:14"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691941650,Used 2018 Volkswagen Beetle 2.0T S,Volkswagen,Beetle 2.0T S,,"5515 Car Country Drive, Carlsbad, CA 92008",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,AutoNation Volkswagen Carlsbad,,2018,,,,"04/09/2023, 23:56:21"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=680249277,Used 2021 Bentley Flying Spur W12,Bentley,Flying Spur W12,,"834 N RUSH ST, Chicago, IL 60611",6.0L 12-Cylinder Turbo Gas Engine,,Gas,,Gold Coast Auto Gallery,,2021,,,,"04/09/2023, 23:56:24"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=670212496,Used 2019 Tesla Model 3 Long Range,Tesla,Model 3 Long Range,,"919 E 5TH AVE, Anchorage, AK 99501",Electric Engine,,Electric,,Payless Car Sales - Anchorage,,2019,,,,"04/09/2023, 23:56:25"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=689507482,Used 2016 BMW 535i Sedan,BMW,535i Sedan,,,3.0L 6-Cylinder Turbo Gas Engine,,Gas,,Vroom - Get It Delivered Nationwide,,2016,,,,"04/09/2023, 23:56:26"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691020306,Used 2013 Cadillac ATS 2.0T AWD Sedan,Cadillac,ATS 2.0T AWD Sedan,,"9630 State Route 14, Streetsboro, OH 44241",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,Great Lakes Hyundai,,2013,,,,"04/09/2023, 23:56:27"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=692132465,Used 2020 Tesla Model Y Performance,Tesla,Model Y Performance,,"10736 S STATE ST, Sandy, UT 84070",Electric Engine,,Electric,,Southtowne Mitsubishi,,2020,,,,"04/09/2023, 23:56:38"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=692554225,Used 2018 Honda CR-V LX,Honda,CR-V LX,,"976 NEW LOUDON RD, Latham, NY 12110",2.4L 4-Cylinder Gas Engine,,Gas,,WALLY'S NISSAN OF LATHAM,,2018,,,,"04/09/2023, 23:56:38"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=634946529,Used 2017 Ford F150 XL w/ XL Power Equipment Group,Ford,F150 XL w/ XL Power Equipment Group,,"8300 Fayetteville Road, Raleigh, NC 27603",5.0L 8-Cylinder Flexible Fuel Engine,,Fuel,,"Joseph Motors, Inc.",,2017,,,,"04/09/2023, 23:56:41"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691274215,Used 2022 Kia Forte LXS,Kia,Forte LXS,,"4369 MCHENRY AVE, Modesto, CA 95356",2.0L 4-Cylinder Gas Engine,,Gas,,Valley Kia,,2022,,,,"04/09/2023, 23:56:43"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=687437062,"Used 2020 GMC Acadia SLE w/ LPO, Floor Liner Package",GMC,"Acadia SLE w/ LPO, Floor Liner Package",,"1112 3RD ST W, Thief River Falls, MN 56701",3.6L 6-Cylinder Gas Engine,,Gas,,"Northern Motors, Inc",,2020,,,,"04/09/2023, 23:56:44"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=677229020,Used 2011 Mitsubishi Endeavor SE,Mitsubishi,Endeavor SE,,"1140 MAIN ST, Milford, OH 45150",3.8L 6-Cylinder Gas Engine,,Gas,,"Premier Automotive Group, Inc.",,2011,,,,"04/09/2023, 23:56:53"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=680742503,Certified 2021 Chrysler Voyager Lxi,Chrysler,Voyager Lxi,,"1001 HOFFMAN DR, Owatonna, MN 55060",3.6L 6-Cylinder Gas Engine,,Gas,,Owatonna Chrysler Center,,2021,,,,"04/09/2023, 23:56:54"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691387828,Used 2019 GMC Yukon Denali,GMC,Yukon Denali,,"4237 S Georgia St, Amarillo, TX 79110",6.2L 8-Cylinder Gas Engine,,Gas,,Ryan O'Neal,,2019,,,,"04/09/2023, 23:56:57"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=688929230,Used 2019 BMW X7 xDrive40i w/ Premium Package,BMW,X7 xDrive40i w/ Premium Package,,"12 West Factory Road, Addison, IL 60101",3.0L 6-Cylinder Turbo Gas Engine,,Gas,,Auto Gallery Chicago,,2019,,,,"04/09/2023, 23:56:58"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=690726706,Used 2017 Kia Soul + w/ Audio Package,Kia,Soul + w/ Audio Package,,"5320 Rolesville Road, Wendell, NC 27591",2.0L 4-Cylinder Gas Engine,,Gas,,Leith Autopark Wendell,,2017,,,,"04/09/2023, 23:57:01"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691812837,"All New, Used, and Certified Vehicles for Sale","Used,",and Certified Vehicles for Sale,,,,,,,,,"New,",,,,"04/09/2023, 23:57:03"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691862175,Used 2016 Kia Soul,Kia,Soul,,"300 W Market St, Akron, OH 44303",1.6L 4-Cylinder Gas Engine,,Gas,,VanDevere Buick Kia,,2016,,,,"04/09/2023, 23:57:06"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=689070628,Used 2011 Volkswagen GTI 2-Door,Volkswagen,GTI 2-Door,,"12995 YORK DELTA DR, UNIT A, North Royalton, OH 44133",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,AutoLika,,2011,,,,"04/09/2023, 23:57:10"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=682960101,Used 2012 Ford Mustang GT,Ford,Mustang GT,,"6595 Westbank Expressway, Marrero, LA 70072",5.0L 8-Cylinder Gas Engine,,Gas,,G&C Auto Sales & Service,,2012,,,,"04/09/2023, 23:57:13"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=680949381,Used 2012 Kia Optima SX w/ Premium Touring Pkg,Kia,Optima SX w/ Premium Touring Pkg,,"76A POWDER MILL RD, Maynard, MA 01754",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,S&D Auto Sales,,2012,,,,"04/09/2023, 23:57:15"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=684057575,Used 2015 GMC Sierra 2500 SLT w/ Duramax Plus Package,GMC,Sierra 2500 SLT w/ Duramax Plus Package,,"217 38TH ST S, Fargo, ND 58103",6.6L 8-Cylinder Turbo Diesel Engine,,Electric,,Corwin Public Wholesale,,2015,,,,"04/09/2023, 23:57:18"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=689184220,Used 2014 Honda CR-V LX,Honda,CR-V LX,,"1590 S STATE ROAD 7, Davie, FL 33317",2.4L 4-Cylinder Gas Engine,,Gas,,Olon Cars,,2014,,,,"04/09/2023, 23:57:19"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=686396155,Used 2018 Kia Sportage LX,Kia,Sportage LX,,"4156 SHELBYVILLE RD, Louisville, KY 40207",2.4L 4-Cylinder Gas Engine,,Gas,,Craig and Landreth,,2018,,,,"04/09/2023, 23:57:26"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=688809837,Used 2022 Honda Accord Touring,Honda,Accord Touring,,"400 PRESCOTT LAKES PKWY, Prescott, AZ 86301",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,Lamb Chevrolet Cadillac,,2022,,,,"04/09/2023, 23:57:28"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691556888,Used 2016 Kia Optima LX,Kia,Optima LX,,"1947 W Division, Arlington, TX 76012",2.4L 4-Cylinder Gas Engine,,Gas,,R P Auto Sales,,2016,,,,"04/09/2023, 23:57:29"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=690414283,Used 2014 Cadillac SRX Luxury w/ Driver Awareness Package,Cadillac,SRX Luxury w/ Driver Awareness Package,,"2007 STATE ROUTE 45 N, Mayfield, KY 42066",3.6L 6-Cylinder Gas Engine,,Gas,,Linwood Chevrolet Buick GMC,,2014,,,,"04/09/2023, 23:57:32"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=686918943,Used 2013 INFINITI FX37 AWD w/ Premium Pkg,INFINITI,FX37 AWD w/ Premium Pkg,,"2741 BELVIDERE RD, Waukegan, IL 60085",3.7L 6-Cylinder Gas Engine,,Gas,,Your Choice Autos of Waukegan,,2013,,,,"04/09/2023, 23:57:32"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691282552,Used 2016 Jeep Renegade Sport w/ Power & Air Group,Jeep,Renegade Sport w/ Power & Air Group,,"2404 N Main Street, Walnut Creek, CA 94596",2.4L 4-Cylinder Gas Engine,,Gas,,Walnut Creek Chrysler Jeep Dodge Ram,,2016,,,,"04/09/2023, 23:57:36"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=686640541,Used 2013 Volkswagen CC Sport,Volkswagen,CC Sport,,"1530 E McKinley Ave, Mishawaka, IN 46545",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,Headers Auto Sales,,2013,,,,"04/09/2023, 23:57:42"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=689470030,Used 2014 BMW 535i xDrive Sedan,BMW,535i xDrive Sedan,,"4387 ELICK LN, Batavia, OH 45103",3.0L 6-Cylinder Turbo Gas Engine,,Gas,,Holman Motors Inc.,,2014,,,,"04/09/2023, 23:57:45"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=686986668,Used 2011 BMW 135i Convertible,BMW,135i Convertible,,"2143 WILDERNESS CT, Lexington, KY 40509",3.0L 6-Cylinder Turbo Gas Engine,,Gas,,Digital Auto LLC,,2011,,,,"04/09/2023, 23:57:46"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=692529606,Used 2016 Ford Edge Titanium w/ Equipment Group 302A,Ford,Edge Titanium w/ Equipment Group 302A,,"179 S MAIN ST, East Windsor, CT 06088",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,Central A/S LLC,,2016,,,,"04/09/2023, 23:57:46"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=692314808,Used 2010 GMC Yukon SLT,GMC,Yukon SLT,,"6044 Hawkinsville Rd, Macon, GA 31216",5.3L 8-Cylinder Flexible Fuel Engine,,Fuel,,GTR Motors,,2010,,,,"04/09/2023, 23:57:47"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=689621057,Used 2013 Honda Accord EX-L,Honda,Accord EX-L,,"708 E. Division St., Arlington, TX 76011",2.4L 4-Cylinder Gas Engine,,Gas,,The Kar Store,,2013,,,,"04/09/2023, 23:57:53"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=688790188,Used 2018 Bugatti Chiron,Bugatti,Chiron,,"2920 RED HILL AVE, Costa Mesa, CA 92626",8.0L 16-Cylinder Turbo Gas Engine,,Gas,,Eurocar,,2018,,,,"04/09/2023, 23:57:58"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=690106683,Used 2022 Genesis GV70 2.5T,Genesis,GV70 2.5T,,"4630 E. 96th Street, Indianapolis, IN 46240",2.5L 4-Cylinder Turbo Gas Engine,,Gas,,Tom O'Brien Chrysler Jeep Dodge Ram-Indianapolis,,2022,,,,"04/09/2023, 23:58:01"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=692733021,Used 2017 Kia Forte LX,Kia,Forte LX,,"13601 PACIFIC AVE S, Tacoma, WA 98444",2.0L 4-Cylinder Gas Engine,,Gas,,JRS Auto Sales,,2017,,,,"04/09/2023, 23:58:02"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=638262539,Used 2019 BMW X3 sDrive30i w/ Convenience Package,BMW,X3 sDrive30i w/ Convenience Package,,"6195 AUTO CENTER DR, Buena Park, CA 90621",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,Premier Chevrolet of Buena Park,,2019,,,,"04/09/2023, 23:58:02"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=692020661,Used 2021 Honda Odyssey EX-L,Honda,Odyssey EX-L,,"1705 W FAYETTE AVE, Effingham, IL 62401",3.5L 6-Cylinder Gas Engine,,Gas,,Roy Schmidt Honda,,2021,,,,"04/09/2023, 23:58:03"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=687128245,Used 2016 Cadillac Escalade Platinum,Cadillac,Escalade Platinum,,"6 N Maysville Ave, South Zanesville, OH 43701",6.2L 8-Cylinder Gas Engine,,Gas,,Dutro Auto Outlet,,2016,,,,"04/09/2023, 23:58:07"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=682272466,Used 2019 Tesla Model S Performance,Tesla,Model S Performance,,"1220 West Coast Highway, Newport Beach, CA 92663",Electric Engine,,Electric,,Phillips Auto,,2019,,,,"04/09/2023, 23:58:13"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691561112,Used 2022 Volkswagen Jetta SE,Volkswagen,Jetta SE,,"10555 W PAPAGO FWY, Avondale, AZ 85323",1.5L 4-Cylinder Turbo Gas Engine,,Gas,,EchoPark Automotive Phoenix (Avondale),,2022,,,,"04/09/2023, 23:58:14"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691393412,Used 2014 Kia Sorento LX,Kia,Sorento LX,,"5400 ALTAMA AVE, #2, Brunswick, GA 31525",2.4L 4-Cylinder Gas Engine,,Gas,,Chrysler Dodge Jeep Ram Brunswick,,2014,,,,"04/09/2023, 23:58:15"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=688790185,Used 2019 Porsche 911 Cabriolet,Porsche,911 Cabriolet,,"20 VICTORY LN, Elkhart Lake, WI 53020",3.8L 6-Cylinder Turbo Gas Engine,,Gas,,The Throttlestop,,2019,,,,"04/09/2023, 23:58:15"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=660811209,Used 2019 Volkswagen Atlas SE w/ Towing Package,Volkswagen,Atlas SE w/ Towing Package,,"2000 E GARVEY AVE S, West Covina, CA 91791",3.6L 6-Cylinder Gas Engine,,Gas,,Performance Ford,,2019,,,,"04/09/2023, 23:58:18"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691049123,Used 2016 Volkswagen Beetle 1.8T SE,Volkswagen,Beetle 1.8T SE,,,1.8L 4-Cylinder Turbo Gas Engine,,Gas,,"Rivard Buick GMC: I-75, Exit 257",,2016,,,,"04/09/2023, 23:58:19"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691065079,Used 2020 BMW 330i Sedan w/ Convenience Package,BMW,330i Sedan w/ Convenience Package,,"5201 Van Nuys Boulevard, Sherman Oaks, CA 91401",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,BMW of Sherman Oaks,,2020,,,,"04/09/2023, 23:58:25"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691316762,Used 2022 Cadillac XT4 Premium Luxury w/ Technology Package,Cadillac,XT4 Premium Luxury w/ Technology Package,,,2.0L 4-Cylinder Turbo Gas Engine,,Gas,,Bale Chevrolet,,2022,,,,"04/09/2023, 23:58:28"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=671720089,Used 2015 Honda Civic SE,Honda,Civic SE,,"450 E Bay Dr., Largo, FL 33770",1.8L 4-Cylinder Gas Engine,,Gas,,Donny Mills Auto Sales Inc,,2015,,,,"04/09/2023, 23:58:29"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=687322888,Used 2017 Ford Explorer Platinum,Ford,Explorer Platinum,,"39765 US HIGHWAY 280, Sylacauga, AL 35150",3.5L 6-Cylinder Turbo Gas Engine,,Gas,,Toyota of Sylacauga,,2017,,,,"04/09/2023, 23:58:29"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691280959,Used 2021 Tesla Model Y Performance,Tesla,Model Y Performance,,"750 Towne Center Blvd, Sanford, FL 32771",Electric Engine,,Electric,,Chrysler Dodge Jeep RAM of Seminole County,,2021,,,,"04/09/2023, 23:58:30"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=676335397,Used 2019 Volkswagen Jetta SEL Premium,Volkswagen,Jetta SEL Premium,,"15421 ROSCOE BLVD, North Hills, CA 91343",1.4L 4-Cylinder Turbo Gas Engine,,Gas,,Galpin Volkswagen,,2019,,,,"04/09/2023, 23:58:34"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=692300480,Used 2010 Honda CR-V EX-L,Honda,CR-V EX-L,,"1723 W. Ogden Ave, Downers Grove, IL 60515",2.4L 4-Cylinder Gas Engine,,Gas,,Star Motor Sales,,2010,,,,"04/09/2023, 23:58:39"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=690880031,Used 2019 Honda CR-V EX-L,Honda,CR-V EX-L,,"8594 BALTIMORE NATIONAL PIKE, Ellicott City, MD 21043",1.5L 4-Cylinder Turbo Gas Engine,,Gas,,Hi Lo Auto Sales - Ellicott City,,2019,,,,"04/09/2023, 23:58:41"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=692871344,Used 2010 Cadillac CTS Performance,Cadillac,CTS Performance,,"9393 Alternate A1A, Palm Beach Gardens, FL 33403",3.6L 6-Cylinder Gas Engine,,Gas,,Simply Auto Sales,,2010,,,,"04/09/2023, 23:58:43"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=677324675,Certified 2019 Chevrolet Silverado 1500 High Country,Chevrolet,Silverado 1500 High Country,,"381 Providence Hwy, Norwood, MA 02062",6.2L 8-Cylinder Gas Engine,,Gas,,Boch Chevrolet,,2019,,,,"04/09/2023, 23:58:44"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=685992208,Used 2021 Ford Transit 250 Low Roof,Ford,Transit 250 Low Roof,,"6600 DIXIE HWY, Louisville, KY 40258",3.5L 6-Cylinder Flexible Fuel Engine,,Fuel,,Sternberg Chevrolet,,2021,,,,"04/09/2023, 23:58:44"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691799196,Used 2022 Tesla Model 3 Long Range,Tesla,Model 3 Long Range,,"3621 Veterans Memorial Pkwy, St. Charles, MO 63303",Electric Engine,,Electric,,Clement Pre-Owned (St. Charles),,2022,,,,"04/09/2023, 23:58:49"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691698110,Used 2019 Cadillac XT4 Premium Luxury w/ Driver Awareness Package,Cadillac,XT4 Premium Luxury w/ Driver Awareness Package,,"1511 Bald Hill Rd., Route 2, Warwick, RI 02886",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,Herb Chambers Cadillac,,2019,,,,"04/09/2023, 23:58:51"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=692466373,Used 2021 Kia Forte LXS,Kia,Forte LXS,,,2.0L 4-Cylinder Gas Engine,,Gas,,Phil Long Ford of Raton,,2021,,,,"04/09/2023, 23:58:53"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=692397503,Used 2020 BMW X3 xDrive30i w/ Convenience Package,BMW,X3 xDrive30i w/ Convenience Package,,"1545 N GREENWICH RD, Wichita, KS 67206",2.0L 4-Cylinder Turbo Gas Engine,,Gas,,Walser Auto Campus - Wichita,,2020,,,,"04/09/2023, 23:58:56"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691354664,Used 2022 Honda CR-V EX-L,Honda,CR-V EX-L,,,Hybrid: Gas/Electric,,Gas/Electric,,Campbell Chevrolet,,2022,,,,"04/09/2023, 23:58:57"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=689766024,Used 2011 Kia Soul +,Kia,Soul +,,"3722 PLEASANTDALE RD STE 2, Atlanta, GA 30340",2.0L 4-Cylinder Gas Engine,,Gas,,Ryton Automotive LLC,,2011,,,,"04/09/2023, 23:58:58"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=689396094,Used 2018 Volkswagen Golf R 4-Door,Volkswagen,Golf R 4-Door,,,2.0L 4-Cylinder Turbo Gas Engine,,Gas,,,,2018,,,,"04/09/2023, 23:59:02"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691786216,Used 2020 Cadillac XT5 Premium Luxury w/ Platinum Package,Cadillac,XT5 Premium Luxury w/ Platinum Package,,"6401 N 28TH ST, Lincoln, NE 68504",3.6L 6-Cylinder Gas Engine,,Gas,,Dillon's Auto,,2020,,,,"04/09/2023, 23:59:05"
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=691439853,Used 2012 GMC Sierra 1500 SLE,GMC,Sierra 1500 SLE,,"6910 GUIDE MERIDIAN RD, Lynden, WA 98264",5.3L 8-Cylinder Flexible Fuel Engine,,Fuel,,Bellingham Truck Center,,2012,,,,"04/09/2023, 23:59:06"
